chord_name;Cn;Df;Dn;Ef;En;Fn;Gf;Gn;Af;An;Bf;Bn
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_a;1;0;0;0;1;0;0;0;1;0;0;0
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
Af_d;0;0;1;0;0;0;0;0;1;0;0;1
